Cluster	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
down	down	GO:0002181	cytoplasmic translation	5/657	39/29066	0.00177206511699038	0.0157618934956171	0.0125027785117804	AT1G74050/AT2G20280/AT1G18540/AT1G27400/AT3G49910	5
down	down	GO:0051537	2 iron, 2 sulfur cluster binding	6/657	57/29066	0.00177857942168442	0.0157618934956171	0.0125027785117804	AT1G10960/AT1G71500/AT3G54900/AT2G24820/AT2G38270/AT1G44446	6
down	down	GO:0010119	regulation of stomatal movement	6/657	58/29066	0.00194652105733143	0.0170541788091197	0.0135278556735593	AT5G14740/AT3G45780/AT5G54270/AT2G21660/AT1G25490/AT2G18960	6
down	down	GO:0005777	peroxisome	13/657	227/29066	0.00210541251896283	0.0182390230575319	0.0144677075519504	AT3G14415/AT1G68010/AT1G20620/AT2G13360/AT3G14420/AT2G21660/AT3G09260/AT5G16370/AT1G19570/AT3G51840/AT5G48880/AT3G14210/AT1G60550	13
down	down	GO:0015996	chlorophyll catabolic process	3/657	12/29066	0.00217167592239776	0.0183995839139414	0.0145950689521469	AT2G20890/AT4G37000/AT4G13250	3
down	down	GO:0071482	cellular response to light stimulus	3/657	12/29066	0.00217167592239776	0.0183995839139414	0.0145950689521469	AT1G68010/AT1G08540/AT2G36990	3
down	down	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	6/657	62/29066	0.00274061393240487	0.0225295798645039	0.0178710982337043	AT5G55220/AT2G30695/AT5G13120/AT3G62030/AT3G21640/AT3G01480	6
down	down	GO:0004177	aminopeptidase activity	3/657	13/29066	0.00277601827124237	0.0225295798645039	0.0178710982337043	AT1G13270/AT2G14260/AT4G30920	3
down	down	GO:0010598	NAD(P)H dehydrogenase complex (plastoquinone)	3/657	13/29066	0.00277601827124237	0.0225295798645039	0.0178710982337043	AT1G74880/AT4G37925/AT1G64770	3
down	down	GO:0016209	antioxidant activity	3/657	13/29066	0.00277601827124237	0.0225295798645039	0.0178710982337043	AT5G06290/AT3G11630/AT3G26060	3
down	down	GO:0009408	response to heat	10/657	159/29066	0.00342599209504318	0.0269028997932923	0.021340138958158	AT5G59720/AT5G49910/AT2G29500/AT4G26850/AT1G53540/AT5G37770/AT4G13670/AT3G46230/AT5G58070/AT4G27670	10
down	down	GO:0004028	3-chloroallyl aldehyde dehydrogenase activity	3/657	14/29066	0.00347416347528293	0.0269028997932923	0.021340138958158	AT2G24270/AT1G74920/AT4G36250	3
down	down	GO:0006098	pentose-phosphate shunt	3/657	14/29066	0.00347416347528293	0.0269028997932923	0.021340138958158	AT2G21330/AT3G60750/AT4G38970	3
down	down	GO:0010205	photoinhibition	3/657	14/29066	0.00347416347528293	0.0269028997932923	0.021340138958158	AT1G67740/AT4G30950/AT3G50820	3
down	down	GO:0080167	response to karrikin	9/657	134/29066	0.00348935146475905	0.0269028997932923	0.021340138958158	AT1G10960/AT3G47470/AT1G44575/AT3G22840/AT3G21560/AT3G21090/AT5G64620/AT1G07440/AT1G30530	9
down	down	GO:0016117	carotenoid biosynthetic process	4/657	29/29066	0.00392090236670183	0.0299308487596743	0.023741993486751	AT3G53130/AT5G17230/AT1G06820/AT4G36810	4
down	down	GO:0052689	carboxylic ester hydrolase activity	9/657	137/29066	0.00403914949304068	0.0305312182268075	0.0242182234825246	AT1G28660/AT3G48690/AT3G16370/AT3G48700/AT3G14210/AT2G41530/AT1G28670/AT5G26670/AT2G46930	9
down	down	GO:0010206	photosystem II repair	3/657	15/29066	0.00427033064983435	0.0313564279144979	0.0248728030832457	AT1G55480/AT1G75690/AT4G02530	3
down	down	GO:0018119	peptidyl-cysteine S-nitrosylation	3/657	15/29066	0.00427033064983435	0.0313564279144979	0.0248728030832457	AT5G20630/AT1G32060/AT1G02560	3
down	down	GO:0051555	flavonol biosynthetic process	3/657	15/29066	0.00427033064983435	0.0313564279144979	0.0248728030832457	AT1G78570/AT4G34135/AT1G30530	3
down	down	GO:0009704	de-etiolation	3/657	16/29066	0.00516830421048513	0.0368959495026299	0.0292669078585951	AT5G23060/AT5G23040/AT3G08010	3
down	down	GO:0009773	photosynthetic electron transport in photosystem I	3/657	16/29066	0.00516830421048513	0.0368959495026299	0.0292669078585951	AT2G46820/AT2G05620/AT1G64770	3
down	down	GO:0019200	carbohydrate kinase activity	3/657	16/29066	0.00516830421048513	0.0368959495026299	0.0292669078585951	AT4G27600/AT1G66430/AT1G69200	3
down	down	GO:0045087	innate immune response	6/657	71/29066	0.00538677272243773	0.0381027685229311	0.0302241907458843	AT4G24770/AT2G21660/AT2G37220/AT5G50250/AT1G04510/AT5G37770	6
down	down	GO:0080044	quercetin 7-O-glucosyltransferase activity	7/657	94/29066	0.00548704763844089	0.0384592157203448	0.0305069347170733	AT3G21560/AT2G31750/AT4G34135/AT3G16520/AT5G54060/AT5G49690/AT1G30530	7
down	down	GO:0080043	quercetin 3-O-glucosyltransferase activity	7/657	99/29066	0.00725134274410718	0.0496903688606884	0.0394158021818008	AT3G21560/AT2G31750/AT4G34135/AT3G16520/AT5G54060/AT5G49690/AT1G30530	7
down	down	GO:0008865	fructokinase activity	3/657	18/29066	0.0072827648265341	0.0496903688606884	0.0394158021818008	AT4G27600/AT1G66430/AT1G69200	3
down	down	GO:0019941	modification-dependent protein catabolic process	3/657	18/29066	0.0072827648265341	0.0496903688606884	0.0394158021818008	AT5G03240/AT2G47110/AT3G62250	3
down	down	GO:0009737	response to abscisic acid	18/657	418/29066	0.00734791668367752	0.0496951207290822	0.0394195714978452	AT4G28080/AT2G46820/AT4G38970/AT1G06190/AT5G54270/AT2G37220/AT3G23700/AT5G66400/AT3G48360/AT5G37770/AT3G62030/AT2G18960/AT1G17840/AT4G35100/AT5G51110/AT1G43670/AT5G66880/AT2G26110	18
up	up	GO:0046686	response to cadmium ion	27/595	340/29066	2.55800198416525e-09	1.28415185999085e-06	1.07597133253951e-06	AT1G56340/AT3G55440/AT2G30860/AT4G02930/AT1G72650/AT5G67300/AT4G09320/AT5G64250/AT1G70730/AT3G09440/AT1G27450/AT5G14780/AT4G37260/AT1G09780/AT3G48990/AT5G13420/AT3G56070/AT2G44350/AT4G37910/AT1G07920/AT1G13930/AT3G56240/AT2G17630/AT5G59780/AT2G33590/AT4G11600/AT3G12580	27
up	up	GO:0055085	transmembrane transport	26/595	325/29066	4.32907617902854e-09	1.28415185999085e-06	1.07597133253951e-06	AT3G61430/AT2G37170/AT1G12110/AT2G37180/AT1G68570/AT4G16370/AT3G16340/AT3G53510/AT1G28010/AT2G36380/AT2G47000/AT5G62680/AT2G29650/AT3G47960/AT1G30400/AT5G13490/AT4G23400/AT4G32400/AT4G25960/AT4G18910/AT5G17850/AT1G61800/AT5G61520/AT1G05030/AT4G18050/AT3G47420	26
up	up	GO:0005507	copper ion binding	22/595	237/29066	4.54299007072236e-09	1.28415185999085e-06	1.07597133253951e-06	AT4G27520/AT3G55440/AT2G30860/AT3G29250/AT2G01520/AT1G56070/AT5G61030/AT5G44790/AT3G20570/AT5G07475/AT3G09220/AT4G12290/AT4G05390/AT2G32300/AT4G13850/AT5G15350/AT5G13490/AT5G37600/AT1G74230/AT1G07610/AT4G26780/AT4G38580	22
up	up	GO:0009737	response to abscisic acid	29/595	418/29066	1.39630101975987e-08	2.96015816189092e-06	2.48027154825766e-06	AT2G37170/AT4G30160/AT2G05520/AT5G25610/AT5G67300/AT1G31880/AT1G58340/AT3G46620/AT4G37260/AT2G47770/AT5G14920/AT5G26340/AT3G14050/AT5G59550/AT1G29395/AT3G11410/AT3G08040/AT4G23600/AT5G13530/AT4G34240/AT2G33590/AT5G59320/AT3G22850/AT1G12420/AT5G15970/AT1G08930/AT2G39800/AT5G13680/AT3G22380	29
up	up	GO:0009611	response to wounding	19/595	204/29066	4.84454027271432e-08	8.21634030252348e-06	6.88434670333087e-06	AT5G42650/AT1G72520/AT3G44260/AT3G13790/AT5G14780/AT2G24850/AT3G53260/AT3G45140/AT3G14050/AT2G38870/AT5G12140/AT5G59820/AT4G23600/AT5G09810/AT3G44550/AT2G28900/AT3G21240/AT5G50200/AT5G63450	19
up	up	GO:0009414	response to water deprivation	22/595	298/29066	2.71710233435703e-07	3.8401712992246e-05	3.2176211854228e-05	AT3G61430/AT2G37170/AT5G67300/AT1G12110/AT2G37180/AT3G46620/AT5G26340/AT4G39950/AT3G45140/AT5G59550/AT3G22310/AT4G13850/AT3G11410/AT4G23400/AT4G34240/AT2G33590/AT5G59320/AT4G36020/AT5G15970/AT1G08930/AT2G39800/AT3G22380	22
up	up	GO:0055072	iron ion homeostasis	7/595	35/29066	5.94378425816537e-06	0.000720047007274891	0.000603316447257387	AT3G56980/AT3G56970/AT5G67330/AT1G58340/AT4G16370/AT3G08040/AT2G23150	7
up	up	GO:0015250	water channel activity	7/595	37/29066	8.78317339623749e-06	0.000931016380001175	0.000780084479271093	AT3G61430/AT2G37170/AT1G31880/AT2G37180/AT5G47450/AT4G23400/AT4G18910	7
up	up	GO:0000166	nucleotide binding	15/595	199/29066	1.66049507981339e-05	0.00156184011788813	0.00130864210473497	AT1G11160/AT1G71840/AT2G19540/AT3G21540/AT3G10530/AT1G15440/AT3G44530/AT5G50960/AT3G08850/AT5G14050/AT4G04940/AT4G31160/AT5G56130/AT2G18900/AT2G47410	15
up	up	GO:0005199	structural constituent of cell wall	6/595	28/29066	1.84179259184921e-05	0.00156184011788813	0.00130864210473497	AT3G24480/AT4G18670/AT1G12040/AT1G62440/AT4G13340/AT2G43150	6
up	up	GO:0032040	small-subunit processome	7/595	42/29066	2.10653098400099e-05	0.00162394388584804	0.001360677908326	AT4G25630/AT3G21540/AT3G10530/AT1G15440/AT3G57000/AT5G14050/AT4G04940	7
up	up	GO:0009631	cold acclimation	7/595	54/29066	0.000111871549183997	0.00790558947566915	0.00662397330694721	AT1G36160/AT4G12470/AT1G56070/AT1G29395/AT5G59820/AT4G13850/AT4G36020	7
up	up	GO:0005730	nucleolus	21/595	416/29066	0.000157110367599735	0.00960386750487986	0.00804693466459025	AT1G60850/AT5G22650/AT4G25340/AT4G25630/AT1G56070/AT3G21540/AT3G03920/AT4G31580/AT1G07920/AT1G51510/AT2G19760/AT1G52930/AT4G18040/AT3G10530/AT1G15440/AT3G57000/AT4G30220/AT5G09810/AT3G44530/AT3G58510/AT3G53020	21
up	up	GO:0015297	antiporter activity	9/595	96/29066	0.000158554416354149	0.00960386750487986	0.00804693466459025	AT2G22500/AT1G58340/AT3G08040/AT5G54800/AT1G33090/AT5G38030/AT4G23010/AT5G17850/AT1G61800	9
up	up	GO:0003729	mRNA binding	20/595	391/29066	0.000188023407874311	0.0106295899918277	0.00890637195194105	AT2G37170/AT3G23450/AT1G56070/AT5G54900/AT2G23930/AT5G61030/AT4G31580/AT1G07930/AT1G51510/AT4G13850/AT4G04885/AT2G24050/AT1G74230/AT5G66860/AT3G58510/AT5G03280/AT3G53020/AT5G63120/AT4G36020/AT1G29250	20
up	up	GO:0009624	response to nematode	8/595	79/29066	0.000214250849456554	0.0113552950211974	0.00951442916994567	AT3G14310/AT2G38290/AT5G67330/AT1G58340/AT2G29650/AT5G54800/AT5G38030/AT1G61800	8
up	up	GO:0010043	response to zinc ion	6/595	43/29066	0.00022977311010964	0.0114166845486169	0.00956586652223985	AT3G55440/AT2G30860/AT2G16770/AT2G01520/AT2G38380/AT2G23150	6
up	up	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	10/595	124/29066	0.000242335285230076	0.0114166845486169	0.00956586652223985	AT1G11160/AT2G19540/AT3G10530/AT1G15440/AT3G08850/AT5G14050/AT4G04940/AT4G31160/AT5G56130/AT2G47410	10
up	up	GO:0009826	unidimensional cell growth	10/595	126/29066	0.000275915740593004	0.0123145551590983	0.0103181786648353	AT2G05520/AT5G07830/AT3G02260/AT1G12040/AT2G19760/AT3G55500/AT2G03680/AT1G12560/AT4G34490/AT5G56320	10
up	up	GO:0070417	cellular response to cold	5/595	30/29066	0.000329708069363271	0.0139796221410027	0.0117133129905373	AT4G12470/AT1G66270/AT1G29395/AT1G66280/AT5G12140	5
up	up	GO:0006979	response to oxidative stress	16/595	294/29066	0.000410546998683567	0.016578278803984	0.0138906879253838	AT1G56340/AT1G30870/AT3G53260/AT4G21850/AT5G51890/AT5G59820/AT5G19890/AT2G38380/AT3G21770/AT4G11600/AT5G03280/AT1G49300/AT2G39800/AT3G15360/AT5G13680/AT3G22380	16
up	up	GO:0009409	response to cold	17/595	329/29066	0.000496526531889048	0.0191388408655415	0.0160361439724932	AT4G17090/AT1G09780/AT1G56070/AT5G61030/AT3G22310/AT5G59820/AT4G13850/AT3G11410/AT1G07720/AT2G40140/AT2G35040/AT2G28900/AT1G22770/AT1G33410/AT2G18790/AT4G36020/AT5G15970	17
up	up	GO:0010345	suberin biosynthetic process	4/595	19/29066	0.000527553035277092	0.0194506510397815	0.0162974049799559	AT5G58860/AT3G11430/AT3G53510/AT3G44550	4
up	up	GO:0005351	sugar:proton symporter activity	8/595	91/29066	0.000563690264669569	0.0199170560183248	0.0166881986250859	AT3G18830/AT5G26340/AT2G29650/AT5G61520/AT1G05030/AT1G19450/AT1G08930/AT3G47420	8
up	up	GO:0006833	water transport	4/595	21/29066	0.000788588966452379	0.0267489377420647	0.0224125285202255	AT3G61430/AT2G37170/AT2G37180/AT4G23400	4
up	up	GO:0051082	unfolded protein binding	9/595	125/29066	0.00111040411055769	0.0354757456268774	0.0297245882548935	AT1G56340/AT1G71840/AT3G09440/AT3G56070/AT5G20890/AT4G37910/AT3G12580/AT4G26780/AT5G18820	9
up	up	GO:0005384	manganese ion transmembrane transporter activity	4/595	23/29066	0.00112953435368595	0.0354757456268774	0.0297245882548935	AT5G67330/AT2G23150/AT5G03280/AT1G21140	4
up	up	GO:0030001	metal ion transport	7/595	79/29066	0.00118043664625073	0.0357503670007365	0.0299546893315506	AT5G67330/AT3G08650/AT3G56240/AT3G08040/AT5G02600/AT2G23150/AT4G38580	7
up	up	GO:0003746	translation elongation factor activity	6/595	59/29066	0.00128889138026858	0.0364825025308769	0.0305681345684482	AT4G02930/AT1G65440/AT1G56070/AT1G07920/AT1G07930/AT5G43150	6
up	up	GO:0007010	cytoskeleton organization	4/595	24/29066	0.00133367638969007	0.0364825025308769	0.0305681345684482	AT4G30160/AT2G19760/AT5G09810/AT4G34490	4
up	up	GO:0009269	response to desiccation	4/595	24/29066	0.00133367638969007	0.0364825025308769	0.0305681345684482	AT2G05520/AT5G25610/AT2G37180/AT2G39800	4
up	up	GO:0009505	plant-type cell wall	17/595	362/29066	0.0014170973788382	0.0370323688640313	0.0310288592145247	AT1G27450/AT3G24480/AT5G07830/AT1G30870/AT1G12040/AT3G14067/AT1G62440/AT5G51890/AT1G21680/AT4G13340/AT4G16563/AT3G03060/AT2G38380/AT3G21770/AT4G33220/AT3G43270/AT2G41800	17
up	up	GO:0042128	nitrate assimilation	5/595	41/29066	0.00144111812796348	0.0370323688640313	0.0310288592145247	AT1G12110/AT1G68570/AT1G69870/AT5G37600/AT5G50200	5
up	up	GO:0020037	heme binding	16/595	333/29066	0.00153272594784217	0.0382279883461811	0.0320306506128007	AT5G42650/AT5G58860/AT2G46650/AT4G00360/AT1G30870/AT4G37410/AT2G47770/AT4G39950/AT5G51890/AT4G31500/AT5G19890/AT2G38380/AT3G21770/AT2G24940/AT2G25160/AT5G63450	16
up	up	GO:0015086	cadmium ion transmembrane transporter activity	3/595	12/29066	0.0016358452526463	0.0395009860503669	0.0330972760476634	AT5G67330/AT2G23150/AT5G03280	3
up	up	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	8/595	108/29066	0.00172720101241279	0.0395009860503669	0.0330972760476634	AT3G16340/AT3G53510/AT1G28010/AT2G36380/AT2G47000/AT1G30400/AT4G25960/AT4G18050	8
up	up	GO:0009753	response to jasmonic acid	10/595	160/29066	0.00176086708088181	0.0395009860503669	0.0330972760476634	AT5G42650/AT5G67300/AT4G37260/AT2G24850/AT5G59090/AT3G45140/AT4G23600/AT2G28900/AT5G59780/AT5G03280	10
up	up	GO:0006364	rRNA processing	7/595	85/29066	0.00180995287434913	0.0395009860503669	0.0330972760476634	AT4G25630/AT1G52930/AT1G15440/AT5G14580/AT5G14050/AT4G04940/AT5G63120	7
up	up	GO:0042026	protein refolding	4/595	26/29066	0.00181667270750508	0.0395009860503669	0.0330972760476634	AT3G09440/AT4G37910/AT3G12580/AT5G18820	4
up	up	GO:0006857	oligopeptide transport	6/595	64/29066	0.0019683223702775	0.0412937324529735	0.034599391020056	AT1G12110/AT1G68570/AT4G16370/AT1G69870/AT5G62680/AT3G47960	6
up	up	GO:0010200	response to chitin	9/595	136/29066	0.0019965130077499	0.0412937324529735	0.034599391020056	AT5G67300/AT3G46620/AT4G37260/AT5G59550/AT5G59820/AT4G23810/AT2G40140/AT5G59780/AT1G08930	9
up	up	GO:0006970	response to osmotic stress	9/595	139/29066	0.00231675176617386	0.0464698324903127	0.0389363665975187	AT1G58340/AT2G37180/AT2G47770/AT1G66270/AT4G13850/AT5G17850/AT3G19420/AT5G03280/AT5G15970	9
up	up	GO:0015144	carbohydrate transmembrane transporter activity	7/595	89/29066	0.00235637122297576	0.0464698324903127	0.0389363665975187	AT3G18830/AT5G26340/AT2G29650/AT5G61520/AT1G05030/AT1G19450/AT1G08930	7
up	up	GO:0008645	hexose transport	5/595	47/29066	0.00266802336266358	0.0496119392570719	0.0415690901173331	AT3G18830/AT5G26340/AT5G61520/AT1G19450/AT1G08930	5
up	up	GO:0048767	root hair elongation	5/595	47/29066	0.00266802336266358	0.0496119392570719	0.0415690901173331	AT4G30160/AT2G47000/AT5G09810/AT5G43900/AT1G12560	5
up	up	GO:0009617	response to bacterium	8/595	116/29066	0.0027061851335772	0.0496119392570719	0.0415690901173331	AT1G72520/AT4G39950/AT3G45140/AT4G23810/AT4G37980/AT1G33970/AT2G23150/AT3G12580	8
up	up	GO:0006662	glycerol ether metabolic process	4/595	29/29066	0.00274971833146507	0.0496119392570719	0.0415690901173331	AT5G04260/AT1G59730/AT5G39950/AT3G15360	4
